Sipariş No	Tedarikçi Barkod	Sipariş Miktarı	Tedarikçi Ürün Kodu	Tedarikçi Malzeme Adı	Kalem No	Stok Kodu	Stok Adı	Birim
SAS-5581743944	2604270473	113	120210362	23 FLEXI BLOKCM MAVI 198x158	12520	HASUBL0282	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X158X120	M3
SAS-5581743944	2604270474	113	120210362	23 FLEXI BLOKCM MAVI 198x158	12530	HASUBL0282	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X158X120	M3
SAS-5581743944	2604270479	113	120210362	23 FLEXI BLOKCM MAVI 198x158	12540	HASUBL0282	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X158X120	M3
SAS-5581743944	2604270458	114	120551942	23 FLEXI BLOKCM MAVI 198x148	12550	HASUBL0419	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X148X120	M3
SAS-5581743944	2604270480	113	120210362	23 FLEXI BLOKCM MAVI 198x158	12560	HASUBL0282	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X158X120	M3
SAS-5581743944	2604270455	114	120551942	23 FLEXI BLOKCM MAVI 198x148	12570	HASUBL0419	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X148X120	M3
SAS-5581743944	2604270386	105	120568577	23 FLEXI BLOKCM MAVI 188x130	12580	HASUBL0598	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X130X120	M3
SAS-5581743944	2604270387	105	120568577	23 FLEXI BLOKCM MAVI 188x130	12590	HASUBL0598	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X130X120	M3
SAS-5581743944	2604270388	105	120568577	23 FLEXI BLOKCM MAVI 188x130	12600	HASUBL0598	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X130X120	M3
SAS-5581743944	2604270389	105	120568577	23 FLEXI BLOKCM MAVI 188x130	12610	HASUBL0598	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X130X120	M3
SAS-5581743944	2604270406	109	120578146	23 FLEXI BLOKCM MAVI 188x140	12620	HASUBL0857	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X140X120	M3
SAS-5581743944	2604270408	108	120568575	23 FLEXI BLOKCM MAVI 188x115	12630	HASUBL0596	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X115X120	M3
SAS-5581743944	2604270405	108	120552682	23 FLEXI BLOKCM MAVI 188x158	12640	HASUBL0422	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X158X120	M3
SAS-5581743944	2604270401	108	120560460	23 FLEXI BLOKCM MAVI 188x135	12650	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604270404	108	120552682	23 FLEXI BLOKCM MAVI 188x158	12660	HASUBL0422	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X158X120	M3
SAS-5581743944	2604270407	109	120578146	23 FLEXI BLOKCM MAVI 188x140	12670	HASUBL0857	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X140X120	M3
SAS-5581743944	2604270417	108	120560738	23 FLEXI BLOKCM MAVI 185x132	12680	HASUBL0467	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 185X132X120	M3
SAS-5581743944	2604270525	108	120560740	23 FLEXI BLOKCM MAVI 195x145	12690	HASUBL0470	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 195X145X120	M3
SAS-5581743944	2604270523	108	120560740	23 FLEXI BLOKCM MAVI 195x145	12700	HASUBL0470	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 195X145X120	M3
SAS-5581743944	2604270524	108	120560740	23 FLEXI BLOKCM MAVI 195x145	12710	HASUBL0470	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 195X145X120	M3
SAS-5581743944	2604270397	107	120560460	23 FLEXI BLOKCM MAVI 188x135	12720	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604270395	107	120560460	23 FLEXI BLOKCM MAVI 188x135	12730	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604270393	107	120560460	23 FLEXI BLOKCM MAVI 188x135	12740	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2603280405	2	120578238	27 FLEXI DUZ GRI 188x138x20,5	12750	HASUPL11916	SUNGER PU PLAKA 27 DNS GRI 188X138X20,5 FLEXI DUZ	Adet
SAS-5581743944	2603280406	1	120578238	27 FLEXI DUZ GRI 188x138x20,5	12760	HASUPL11916	SUNGER PU PLAKA 27 DNS GRI 188X138X20,5 FLEXI DUZ	Adet
SAS-5581743944	2603280407	2	120578238	27 FLEXI DUZ GRI 188x138x20,5	12770	HASUPL11916	SUNGER PU PLAKA 27 DNS GRI 188X138X20,5 FLEXI DUZ	Adet
SAS-5581743944	2604251711	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12780	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251715	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12790	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251709	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12800	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251718	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12810	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251706	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12820	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251713	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12830	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251705	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12840	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251719	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12850	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251704	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12860	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251721	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12870	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251701	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12880	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251722	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12890	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251700	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12900	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251723	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	12910	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604270477	113	120210362	23 FLEXI BLOKCM MAVI 198x158	12920	HASUBL0282	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X158X120	M3
SAS-5581743944	2604270478	113	120210362	23 FLEXI BLOKCM MAVI 198x158	12930	HASUBL0282	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X158X120	M3
SAS-5581743944	2604270290	108	120577696	27 DURA BLOKCM GRI 192x188	12940	HASUBL0652	SUNGER PU BLOK 27 DNS GRI 192X188X120 DURA	M3
SAS-5581743944	2604270268	107	120575364	27 DURA BLOKCM GRI 198x192	12950	HASUBL0641	SUNGER PU BLOK 27 DNS GRI 198X192X120 DURA	M3
SAS-5581743944	2604270291	108	120577696	27 DURA BLOKCM GRI 192x188	12960	HASUBL0652	SUNGER PU BLOK 27 DNS GRI 192X188X120 DURA	M3
SAS-5581743944	2604270457	114	120551942	23 FLEXI BLOKCM MAVI 198x148	12970	HASUBL0419	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X148X120	M3
SAS-5581743944	2604270463	114	120551942	23 FLEXI BLOKCM MAVI 198x148	12980	HASUBL0419	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X148X120	M3
SAS-5581743944	2604270456	114	120551942	23 FLEXI BLOKCM MAVI 198x148	12990	HASUBL0419	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 198X148X120	M3
SAS-5581743944	2604251726	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	13000	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251695	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	13010	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251725	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	13020	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251696	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	13030	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251728	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	13040	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251724	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	13050	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251697	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	13060	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604251720	140	120006667	18 FLEXI RULO BEYAZ 220x0,8	13070	HASURL0046	SUNGER PU RULO 18 DNS BEYAZ 220X0,8 FLEXI DUZ	METRE
SAS-5581743944	2604270833	104	121020882	32 FR BLOKCM BEYAZ 199x179	13080	HASUBL0483	SUNGER PU BLOK 32 DNS FR BEYAZ 199X179X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270832	104	121020882	32 FR BLOKCM BEYAZ 199x179	13090	HASUBL0483	SUNGER PU BLOK 32 DNS FR BEYAZ 199X179X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270831	104	121020882	32 FR BLOKCM BEYAZ 199x179	13100	HASUBL0483	SUNGER PU BLOK 32 DNS FR BEYAZ 199X179X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270402	108	120560460	23 FLEXI BLOKCM MAVI 188x135	13110	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604280591	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13120	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604270396	107	120560460	23 FLEXI BLOKCM MAVI 188x135	13130	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604270394	107	120560460	23 FLEXI BLOKCM MAVI 188x135	13140	HASUBL0458	SUNGER PU BLOK 23 DNS 190 NEWTON ACIK MAVI 188X135X120	M3
SAS-5581743944	2604280559	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13150	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280566	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13160	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280582	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13170	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280597	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13180	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280581	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13190	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280560	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13200	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280561	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13210	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280562	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13220	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280497	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13230	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280498	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13240	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604270842	106	121020881	32 FR BLOKCM BEYAZ 199x149	13250	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270840	106	121020881	32 FR BLOKCM BEYAZ 199x149	13260	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270841	106	121020881	32 FR BLOKCM BEYAZ 199x149	13270	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270843	106	121020881	32 FR BLOKCM BEYAZ 199x149	13280	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270830	104	121020882	32 FR BLOKCM BEYAZ 199x179	13290	HASUBL0483	SUNGER PU BLOK 32 DNS FR BEYAZ 199X179X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270844	106	121020881	32 FR BLOKCM BEYAZ 199x149	13300	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270862	106	121020881	32 FR BLOKCM BEYAZ 199x149	13310	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270863	106	121020881	32 FR BLOKCM BEYAZ 199x149	13320	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270864	106	121020881	32 FR BLOKCM BEYAZ 199x149	13330	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270865	106	121020881	32 FR BLOKCM BEYAZ 199x149	13340	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270892	108	121020881	32 FR BLOKCM BEYAZ 199x149	13350	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270881	108	121020881	32 FR BLOKCM BEYAZ 199x149	13360	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270861	106	121020881	32 FR BLOKCM BEYAZ 199x149	13370	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270878	108	121020881	32 FR BLOKCM BEYAZ 199x149	13380	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604270879	108	121020881	32 FR BLOKCM BEYAZ 199x149	13390	HASUBL0482	SUNGER PU BLOK 32 DNS FR BEYAZ 199X149X120 DUZ (FR BS 7177) SOFT	M3
SAS-5581743944	2604280598	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13400	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604270925	1	120579486	27 FLEXI DUZ GRI 198x198x21,5	13410	HASUPL11972	SUNGER PU PLAKA 27 DNS GRI 198X198X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280065	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13420	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280068	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13430	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280153	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13440	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280152	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13450	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280151	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13460	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280175	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13470	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280176	1	120579484	27 FLEXI DUZ GRI 198x158x21,5	13480	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280555	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13490	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280554	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13500	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280553	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13510	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280552	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13520	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280556	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13530	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280313	2	120579481	27 FLEXI DUZ GRI 188x88x21,5	13540	HASUPL11967	SUNGER PU PLAKA 27 DNS GRI 188X88X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280169	2	120579481	27 FLEXI DUZ GRI 188x88x21,5	13550	HASUPL11967	SUNGER PU PLAKA 27 DNS GRI 188X88X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280170	2	120579481	27 FLEXI DUZ GRI 188x88x21,5	13560	HASUPL11967	SUNGER PU PLAKA 27 DNS GRI 188X88X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280174	2	120579481	27 FLEXI DUZ GRI 188x88x21,5	13570	HASUPL11967	SUNGER PU PLAKA 27 DNS GRI 188X88X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280188	2	120579481	27 FLEXI DUZ GRI 188x88x21,5	13580	HASUPL11967	SUNGER PU PLAKA 27 DNS GRI 188X88X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280310	2	120579481	27 FLEXI DUZ GRI 188x88x21,5	13590	HASUPL11967	SUNGER PU PLAKA 27 DNS GRI 188X88X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280172	2	120579481	27 FLEXI DUZ GRI 188x88x21,5	13600	HASUPL11967	SUNGER PU PLAKA 27 DNS GRI 188X88X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280177	2	120579481	27 FLEXI DUZ GRI 188x88x21,5	13610	HASUPL11967	SUNGER PU PLAKA 27 DNS GRI 188X88X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280189	1	120579481	27 FLEXI DUZ GRI 188x88x21,5	13620	HASUPL11967	SUNGER PU PLAKA 27 DNS GRI 188X88X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280499	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13630	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280500	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13640	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280502	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13650	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280503	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13660	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280504	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13670	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280567	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13680	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280570	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13690	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280571	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13700	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280572	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13710	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280573	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13720	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280580	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13730	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280586	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13740	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604280590	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13750	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604272410	113	121019364	27 FR RULO BEYAZ 220x1	13760	HASURL0227	SUNGER PU RULO 27 DNS FR BEYAZ 220X1 DUZ (BS 7177)	METRE
SAS-5581743944	2604272420	113	121019364	27 FR RULO BEYAZ 220x1	13770	HASURL0227	SUNGER PU RULO 27 DNS FR BEYAZ 220X1 DUZ (BS 7177)	METRE
SAS-5581743944	2604272411	113	121019364	27 FR RULO BEYAZ 220x1	13780	HASURL0227	SUNGER PU RULO 27 DNS FR BEYAZ 220X1 DUZ (BS 7177)	METRE
SAS-5581743944	2604272407	113	121019364	27 FR RULO BEYAZ 220x1	13790	HASURL0227	SUNGER PU RULO 27 DNS FR BEYAZ 220X1 DUZ (BS 7177)	METRE
SAS-5581743944	2604272409	113	121019364	27 FR RULO BEYAZ 220x1	13800	HASURL0227	SUNGER PU RULO 27 DNS FR BEYAZ 220X1 DUZ (BS 7177)	METRE
SAS-5581743944	2604272408	113	121019364	27 FR RULO BEYAZ 220x1	13810	HASURL0227	SUNGER PU RULO 27 DNS FR BEYAZ 220X1 DUZ (BS 7177)	METRE
SAS-5581743944	2604272469	113	121019364	27 FR RULO BEYAZ 220x1	13820	HASURL0227	SUNGER PU RULO 27 DNS FR BEYAZ 220X1 DUZ (BS 7177)	METRE
SAS-5581743944	2604272468	113	121019364	27 FR RULO BEYAZ 220x1	13830	HASURL0227	SUNGER PU RULO 27 DNS FR BEYAZ 220X1 DUZ (BS 7177)	METRE
SAS-5581743944	2604281385	2	120579483	27 FLEXI DUZ GRI 188x158x21,5	13840	HASUPL11969	SUNGER PU PLAKA 27 DNS GRI 188X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604281471	2	120579482	27 FLEXI DUZ GRI 188x138x21,5	13850	HASUPL11968	SUNGER PU PLAKA 27 DNS GRI 188X138X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604281477	2	120579482	27 FLEXI DUZ GRI 188x138x21,5	13860	HASUPL11968	SUNGER PU PLAKA 27 DNS GRI 188X138X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604281486	2	120579482	27 FLEXI DUZ GRI 188x138x21,5	13870	HASUPL11968	SUNGER PU PLAKA 27 DNS GRI 188X138X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604281488	2	120579482	27 FLEXI DUZ GRI 188x138x21,5	13880	HASUPL11968	SUNGER PU PLAKA 27 DNS GRI 188X138X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604281496	2	120579482	27 FLEXI DUZ GRI 188x138x21,5	13890	HASUPL11968	SUNGER PU PLAKA 27 DNS GRI 188X138X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604270838	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13900	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604270837	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13910	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604270834	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13920	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
SAS-5581743944	2604270828	2	120579484	27 FLEXI DUZ GRI 198x158x21,5	13930	HASUPL11970	SUNGER PU PLAKA 27 DNS GRI 198X158X21,5 FLEXI DUZ	Adet
